patent_id,patent_type,patent_date,patent_title,year,quarter,month,day_of_week,day_of_year,quarter_end,title_len_chars,title_len_words,title_has_number,title_has_acronym,kw_5g,kw_ai_ml,kw_cloud_edge,kw_security,kw_iot,kw_network,kw_energy,kw_antenna,kw_data,keyword_score,is_utility,is_design,is_other_type,tech_era
10623116,utility,14/04/2020,Method and radio network node for determining total radiated power from a plurality of antennas,2020,2,4,1,105,30/06/2020,95,15,0,0,0,0,0,0,0,1,1,1,0,3,1,0,0,modern_2020s
10623125,utility,14/04/2020,Resource utilization for uplink transmission based on indicated interference,2020,2,4,1,105,30/06/2020,76,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10623134,utility,14/04/2020,Communication device and method therein for transmitting data packets in a wireless communication network,2020,2,4,1,105,30/06/2020,105,14,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,modern_2020s
10623145,utility,14/04/2020,"Network node, wireless device and methods performed thereby for the network node to provide information to the wireless device",2020,2,4,1,105,30/06/2020,126,19,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10623161,utility,14/04/2020,Allocation of sync signals with alternative features,2020,2,4,1,105,30/06/2020,52,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10623187,utility,14/04/2020,Generating cryptographic checksums,2020,2,4,1,105,30/06/2020,34,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10623279,utility,14/04/2020,Method and network entity for control of value added service (VAS),2020,2,4,1,105,30/06/2020,66,11,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10623300,utility,14/04/2020,Method and apparatus for adaptive flow control of link-state information from link-state source to border gateway protocol (BGP),2020,2,4,1,105,30/06/2020,128,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10623321,utility,14/04/2020,Adaptive load balancing in packet processing,2020,2,4,1,105,30/06/2020,44,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10623504,utility,14/04/2020,Apparatus and method for managing client devices,2020,2,4,1,105,30/06/2020,48,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10623736,utility,14/04/2020,Tile selection and bandwidth optimization for providing 360° immersive video,2020,2,4,1,105,30/06/2020,76,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10623740,utility,14/04/2020,Determination of QP values,2020,2,4,1,105,30/06/2020,26,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10623936,utility,14/04/2020,Priority handling for data flow transport in communication systems,2020,2,4,1,105,30/06/2020,66,9,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,modern_2020s
10623939,utility,14/04/2020,"Report of serving network, time zone, and UCI",2020,2,4,1,105,30/06/2020,45,8,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10623941,utility,14/04/2020,PMIP protocol enhancement,2020,2,4,1,105,30/06/2020,25,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10623955,utility,14/04/2020,Integrated cellular system with Wi-Fi-fallback,2020,2,4,1,105,30/06/2020,46,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10623971,utility,14/04/2020,Spatial separation as beam reporting condition,2020,2,4,1,105,30/06/2020,46,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10623974,utility,14/04/2020,Customization approach for cooperating nodes interacting through a standard,2020,2,4,1,105,30/06/2020,75,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10623983,utility,14/04/2020,Service aware overload handling in a communication network,2020,2,4,1,105,30/06/2020,58,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10623988,utility,14/04/2020,Activation and deactivation of multiplication transmission,2020,2,4,1,105,30/06/2020,58,6,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10623997,utility,14/04/2020,"Mobile terminal, a buffering module, and methods therein for uploading a file in a communications network",2020,2,4,1,105,30/06/2020,105,16,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10624001,utility,14/04/2020,Prose relay resource optimization,2020,2,4,1,105,30/06/2020,33,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10624028,utility,14/04/2020,Energy efficient BLE mesh initialisation and operation,2020,2,4,1,105,30/06/2020,54,7,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,modern_2020s
10624049,utility,14/04/2020,Measurement of candidates synchronization references by device-to-device user equipment,2020,2,4,1,105,30/06/2020,87,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10624066,utility,14/04/2020,Method and apparatus for control-signal transmission in a wireless communication system,2020,2,4,1,105,30/06/2020,87,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10624080,utility,14/04/2020,Aggregation of resources in enhanced control channels,2020,2,4,1,105,30/06/2020,53,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10624087,utility,14/04/2020,"Radio-network node, wireless device and methods for feedback-based retransmission",2020,2,4,1,105,30/06/2020,81,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10624101,utility,14/04/2020,Methods and apparatuses for device-to-device communication,2020,2,4,1,105,30/06/2020,58,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10624121,utility,14/04/2020,Scheduling an uplink transmission over an unlicensed radio resource,2020,2,4,1,105,30/06/2020,67,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10624127,utility,14/04/2020,Effective transmission scheduling in a distributed antenna system,2020,2,4,1,105,30/06/2020,65,8,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,modern_2020s
10624128,utility,14/04/2020,Methods for random access in radio nodes and user equipment,2020,2,4,1,105,30/06/2020,59,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10624133,utility,14/04/2020,"Wireless communication device, a network node and methods therein for improved random access",2020,2,4,1,105,30/06/2020,92,13,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10627737,utility,21/04/2020,Channel state information measurements for license assisted access,2020,2,4,1,112,30/06/2020,66,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10628108,utility,21/04/2020,Controlling an ultra wide video display in stadium settings using mobile positioning information,2020,2,4,1,112,30/06/2020,96,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10628193,utility,21/04/2020,Technique for operating a system controller of a virtualized application cluster,2020,2,4,1,112,30/06/2020,80,11,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,modern_2020s
10628558,utility,21/04/2020,DRM plugins,2020,2,4,1,112,30/06/2020,11,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10630264,utility,21/04/2020,Attenuator,2020,2,4,1,112,30/06/2020,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10630355,utility,21/04/2020,Methods and devices for determining precoder parameters in a wireless communication network,2020,2,4,1,112,30/06/2020,91,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10630410,utility,21/04/2020,"Network architecture, methods, and devices for a wireless communications network",2020,2,4,1,112,30/06/2020,80,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10630428,utility,21/04/2020,Flexible configuration of HARQ process feedback,2020,2,4,1,112,30/06/2020,47,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10630436,utility,21/04/2020,Short transmission time intervals in time division duplex downlink and uplink subframes,2020,2,4,1,112,30/06/2020,87,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10630441,utility,21/04/2020,Implicit derivation of frequency synchronization from DMRS assignment,2020,2,4,1,112,30/06/2020,69,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10630575,utility,21/04/2020,Mechanism to detect control plane loops in a software defined networking (SDN) network,2020,2,4,1,112,30/06/2020,86,13,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10630813,utility,21/04/2020,Transporting UDP packets over an MPTCP connection,2020,2,4,1,112,30/06/2020,49,7,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10630847,utility,21/04/2020,Methods and nodes for enabling management of traffic steering policy,2020,2,4,1,112,30/06/2020,68,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10631161,utility,21/04/2020,Managing identifier privacy,2020,2,4,1,112,30/06/2020,27,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10631175,utility,21/04/2020,Provision of coverage for a wireless communication network by using moving base stations on robots or drones,2020,2,4,1,112,30/06/2020,108,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10631183,utility,21/04/2020,"Methods used in network node, and receiving and transmitting nodes of link, and associated devices",2020,2,4,1,112,30/06/2020,98,15,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10631189,utility,21/04/2020,Enhanced measurement filtering configurations for radio-link management and radio resource management,2020,2,4,1,112,30/06/2020,101,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10631193,utility,21/04/2020,Method of and a network server and mobile user equipment for providing chat/VoIP services in a mobile telecommunications network,2020,2,4,1,112,30/06/2020,128,19,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10631213,utility,21/04/2020,Cell change in a wireless communication system,2020,2,4,1,112,30/06/2020,46,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10631222,utility,21/04/2020,Adapting a mobile network,2020,2,4,1,112,30/06/2020,25,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10631253,utility,21/04/2020,Method for modifying parameter values for long range extension and corresponding node,2020,2,4,1,112,30/06/2020,85,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10631270,utility,21/04/2020,Methods and nodes for setting values of system parameters used in a wireless communication system,2020,2,4,1,112,30/06/2020,97,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10631280,utility,21/04/2020,Variable subband configuration of search space,2020,2,4,1,112,30/06/2020,46,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10631284,utility,21/04/2020,Transport block size configuration,2020,2,4,1,112,30/06/2020,34,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10631303,utility,21/04/2020,Cumulative interference allocation,2020,2,4,1,112,30/06/2020,34,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10631352,utility,21/04/2020,Joint WAN and sidelink transmission methods for device-to-device capable user equipment,2020,2,4,1,112,30/06/2020,87,11,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10637403,utility,28/04/2020,Digital upconversion for multi-band multi-order power amplifiers,2020,2,4,1,119,30/06/2020,64,7,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,modern_2020s
10637450,utility,28/04/2020,Broadband frequency tripler,2020,2,4,1,119,30/06/2020,27,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10637632,utility,28/04/2020,Numerology-dependent downlink control channel mapping,2020,2,4,1,119,30/06/2020,53,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10637716,utility,28/04/2020,Method and network node for managing resource allocation in traffic restoration,2020,2,4,1,119,30/06/2020,79,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10637766,utility,28/04/2020,Resource provisioning in a virtualized network,2020,2,4,1,119,30/06/2020,46,6,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,modern_2020s
10637825,utility,28/04/2020,Router and method for connecting an IPv4 network and an IPv6 network,2020,2,4,1,119,30/06/2020,68,12,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10637866,utility,28/04/2020,Technique for registering a device with a rights issuer system,2020,2,4,1,119,30/06/2020,62,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10637891,utility,28/04/2020,Methods and devices for media description delivery,2020,2,4,1,119,30/06/2020,50,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10637892,utility,28/04/2020,Routing of sessions to other communication networks,2020,2,4,1,119,30/06/2020,51,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10638184,utility,28/04/2020,Recording device and method for efficient network personal video recorder manipulation through adaptive bit rate streaming,2020,2,4,1,119,30/06/2020,122,16,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10638253,utility,28/04/2020,"Network architecture, methods, and devices for a wireless communications network",2020,2,4,1,119,30/06/2020,80,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10638336,utility,28/04/2020,"Method of enabling improved efficiency in a first communications network, network entity, network device, computer programs and computer program products",2020,2,4,1,119,30/06/2020,153,20,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,modern_2020s
10638350,utility,28/04/2020,Two-level mobility reference signal configuration,2020,2,4,1,119,30/06/2020,49,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10638370,utility,28/04/2020,Service level agreement in radio base station,2020,2,4,1,119,30/06/2020,45,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10638380,utility,28/04/2020,Methods and devices for reference signal transmission and measurement,2020,2,4,1,119,30/06/2020,69,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10638386,utility,28/04/2020,Enabling efficient handling of redundant packet copies in a wireless communication system,2020,2,4,1,119,30/06/2020,89,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10638391,utility,28/04/2020,Method and apparatus for controlling selection of the solution for WLAN and unlicensed spectrum usage,2020,2,4,1,119,30/06/2020,101,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10638405,utility,28/04/2020,Access control in a network comprising network slices,2020,2,4,1,119,30/06/2020,53,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10638412,utility,28/04/2020,Implicit spatial replay protection,2020,2,4,1,119,30/06/2020,34,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10638414,utility,28/04/2020,Carrier frequency handling in clusters,2020,2,4,1,119,30/06/2020,38,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10638421,utility,28/04/2020,Method for operating a capillary network gateway,2020,2,4,1,119,30/06/2020,48,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10638460,utility,28/04/2020,Method and apparatus for control signal transmission,2020,2,4,1,119,30/06/2020,52,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10638503,utility,28/04/2020,Scheduling grant control,2020,2,4,1,119,30/06/2020,24,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10638515,utility,28/04/2020,"Methods used in terminal devices and network devices, and associated devices",2020,2,4,1,119,30/06/2020,76,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10638535,utility,28/04/2020,Method and device for determining timer configuration,2020,2,4,1,119,30/06/2020,53,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10641167,utility,05/05/2020,Method for providing variable compression ratio in an internal combustion engine and actuator for said method,2020,2,5,1,126,30/06/2020,109,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10641975,utility,05/05/2020,"System, method, and apparatus for optical broadcast transmission in a circuit board",2020,2,5,1,126,30/06/2020,83,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10642636,utility,05/05/2020,Method and cloud management node for enabling a virtual machine,2020,2,5,1,126,30/06/2020,63,10,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,modern_2020s
10644373,utility,05/05/2020,Ridge waveguide to a partial H-plane waveguide transition,2020,2,5,1,126,30/06/2020,57,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10644377,utility,05/05/2020,Radio antenna positioning,2020,2,5,1,126,30/06/2020,25,3,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,modern_2020s
10644396,utility,05/05/2020,Antenna structure for beamforming,2020,2,5,1,126,30/06/2020,33,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,modern_2020s
10644724,utility,05/05/2020,Shift values for quasi-cyclic LDPC codes,2020,2,5,1,126,30/06/2020,40,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10644774,utility,05/05/2020,Wireless communication node adapted to radiate antenna beams of different types,2020,2,5,1,126,30/06/2020,79,11,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,modern_2020s
10644775,utility,05/05/2020,Uncertainty dependent beamforming configuration control,2020,2,5,1,126,30/06/2020,55,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,modern_2020s
10644780,utility,05/05/2020,Methods and devices for broadcast transmission and reception,2020,2,5,1,126,30/06/2020,60,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10644813,utility,05/05/2020,Antenna array calibration method and apparatus,2020,2,5,1,126,30/06/2020,46,6,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,modern_2020s
10644832,utility,05/05/2020,Device-to-device communication in a multi-cell network with perfect and imperfect CSI,2020,2,5,1,126,30/06/2020,85,11,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10644833,utility,05/05/2020,Reducing overhead in sidelink transmissions,2020,2,5,1,126,30/06/2020,43,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10644854,utility,05/05/2020,Mobility reference signal allocation,2020,2,5,1,126,30/06/2020,36,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10644858,utility,05/05/2020,Systems and methods for mapping DMRS configuration to phase noise tracking pilot for improved receiver performance,2020,2,5,1,126,30/06/2020,114,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10644925,utility,05/05/2020,Control data transmission scheme,2020,2,5,1,126,30/06/2020,32,4,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,modern_2020s
10645554,utility,05/05/2020,Intra-M2M SP mobility support in oneM2M environment,2020,2,5,1,126,30/06/2020,51,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10645569,utility,05/05/2020,Remote provision of a subscriber device,2020,2,5,1,126,30/06/2020,39,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10645572,utility,05/05/2020,Method for generating a common identifier for a wireless device in at least two different types of networks,2020,2,5,1,126,30/06/2020,107,18,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10645575,utility,05/05/2020,User profiling prevention in personal area network communication,2020,2,5,1,126,30/06/2020,64,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10645620,utility,05/05/2020,Assignment and handover in a radio communication network,2020,2,5,1,126,30/06/2020,56,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10645626,utility,05/05/2020,Handover method and network node,2020,2,5,1,126,30/06/2020,32,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10645639,utility,05/05/2020,Network access technology indication,2020,2,5,1,126,30/06/2020,36,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10645661,utility,05/05/2020,Configuring discovery signals,2020,2,5,1,126,30/06/2020,29,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10645662,utility,05/05/2020,Synchronization signal search,2020,2,5,1,126,30/06/2020,29,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10645672,utility,05/05/2020,Method and device for handling paging extension,2020,2,5,1,126,30/06/2020,47,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10645686,utility,05/05/2020,Resource reservation protocol for wireless backhaul,2020,2,5,1,126,30/06/2020,51,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10645701,utility,05/05/2020,Selection of time-domain resource allocation tables,2020,2,5,1,126,30/06/2020,51,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10645713,utility,05/05/2020,Method and arrangement for uplink transmission adaptation,2020,2,5,1,126,30/06/2020,57,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10649816,utility,12/05/2020,Elasticity engine for availability management framework (AMF),2020,2,5,1,133,30/06/2020,61,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10651873,utility,12/05/2020,Polar code successive cancellation list decoding,2020,2,5,1,133,30/06/2020,48,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10651885,utility,12/05/2020,PIM compensation at a transmitter's radio frequency port,2020,2,5,1,133,30/06/2020,56,8,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10651964,utility,12/05/2020,Uplink signaling for dual connectivity,2020,2,5,1,133,30/06/2020,38,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10651976,utility,12/05/2020,Method and apparatus for removing jitter in audio data transmission,2020,2,5,1,133,30/06/2020,67,10,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,modern_2020s
10651981,utility,12/05/2020,Method for partial retransmission,2020,2,5,1,133,30/06/2020,33,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10652068,utility,12/05/2020,Synchronization signal detection,2020,2,5,1,133,30/06/2020,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10652086,utility,12/05/2020,Converging IOT data with mobile core networks,2020,2,5,1,133,30/06/2020,45,7,0,1,0,0,0,0,1,1,0,0,1,3,1,0,0,modern_2020s
10652145,utility,12/05/2020,Managing data frames in switched networks,2020,2,5,1,133,30/06/2020,41,6,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,modern_2020s
10652165,utility,12/05/2020,Merging multicast ABR and unicast ABR with progressive download ABR in a customer premises device within the same video delivery pipe,2020,2,5,1,133,30/06/2020,133,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10652352,utility,12/05/2020,"Server, client device and methods therein for handling",2020,2,5,1,133,30/06/2020,54,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10652400,utility,12/05/2020,"Base station, a wireless device, and methods therein for controlling user data traffic between the wireless device and a local cloud",2020,2,5,1,133,30/06/2020,132,21,0,0,0,0,1,0,0,1,0,0,1,3,1,0,0,modern_2020s
10652702,utility,12/05/2020,"Methods, user equipment and application managing function node for managing transfer of message over radio interface",2020,2,5,1,133,30/06/2020,116,16,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10652725,utility,12/05/2020,Obtaining and using D2D related information to perform mobility operation(s),2020,2,5,1,133,30/06/2020,76,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10652751,utility,12/05/2020,"Methods used in control nodes, and associated control nodes",2020,2,5,1,133,30/06/2020,59,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10652774,utility,12/05/2020,Prediction of quality of service of a possible future connection of a device to a wireless network,2020,2,5,1,133,30/06/2020,98,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10652778,utility,12/05/2020,Method and apparatus for mobility management,2020,2,5,1,133,30/06/2020,44,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10652789,utility,12/05/2020,Location based mobility measurement activation,2020,2,5,1,133,30/06/2020,46,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10652856,utility,12/05/2020,Transmission and reception of broadcast information in a wireless communication system,2020,2,5,1,133,30/06/2020,86,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10652874,utility,12/05/2020,"User equipment, network node and methods therein for determining transport block size in downlink transmissions in a telecommunications system",2020,2,5,1,133,30/06/2020,142,19,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10652877,utility,12/05/2020,Resolving colliding signals,2020,2,5,1,133,30/06/2020,27,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10652900,utility,12/05/2020,"Network node, a wireless device and methods therein for enabling channel estimations in a wireless communications network",2020,2,5,1,133,30/06/2020,121,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10652904,utility,12/05/2020,Technique for controlling radio access nodes,2020,2,5,1,133,30/06/2020,44,6,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10652942,utility,12/05/2020,"Method and device for network initiated packet data unit, PDU, session establishment in a telecommunication network",2020,2,5,1,133,30/06/2020,115,16,0,1,0,0,0,0,0,1,0,0,1,2,1,0,0,modern_2020s
10652945,utility,12/05/2020,Mobile terminated call improvements,2020,2,5,1,133,30/06/2020,35,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10652946,utility,12/05/2020,Method and nodes for handling bearers,2020,2,5,1,133,30/06/2020,37,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10652948,utility,12/05/2020,Handling of parameters provided in release / suspend,2020,2,5,1,133,30/06/2020,52,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10656241,utility,19/05/2020,Methods and apparatus for reporting RSTD values,2020,2,5,1,140,30/06/2020,47,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10656943,utility,19/05/2020,Instruction types for providing a result of an arithmetic operation on a selected vector input element to multiple adjacent vector output elements,2020,2,5,1,140,30/06/2020,146,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10657500,utility,19/05/2020,Method and communication node for facilitating participation in telemeetings,2020,2,5,1,140,30/06/2020,76,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10658750,utility,19/05/2020,Reduced gain of an antenna beam pattern,2020,2,5,1,140,30/06/2020,39,7,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,modern_2020s
10659128,utility,19/05/2020,"Radio network node, wireless device and methods performed therein",2020,2,5,1,140,30/06/2020,65,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,modern_2020s
10659133,utility,19/05/2020,Method for utilizing full antenna array power to estimate beam from subarray,2020,2,5,1,140,30/06/2020,76,12,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,modern_2020s
10659137,utility,19/05/2020,Aperiodic and periodic indications for BLF and RLF,2020,2,5,1,140,30/06/2020,50,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10659174,utility,19/05/2020,Method and device for enabling testing of a communication node,2020,2,5,1,140,30/06/2020,62,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,modern_2020s
10659198,utility,19/05/2020,Puncture bundling of data for a first service in a transmission of a second service,2020,2,5,1,140,30/06/2020,83,15,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,modern_2020s
10659205,utility,19/05/2020,Method and apparatus for separate scheduling of uplink data and reference signal transmissions in a communication network,2020,2,5,1,140,30/06/2020,121,17,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,modern_2020s
